IdZonaNC;NombreDepartamento;NombreMunicipio;Anio;Mes;EnergiaActiva;EnergiaReactiva;DiaDemandaMaxima;PotenciaMaxima;FechaDemandaMaxima;PromedioDiarioHoras
157;chocó;cocorná;2022;enero;251923.0;97354.0;1;49386.0;1/08/2022;24.0
158;chocó;cocorná;2022;enero;560.0;314.0;18;434.0;18/01/2022;5.02
159;chocó;concepción;2022;enero;828.0;297.0;1;5686.0;1/04/2022;7.12
160;chocó;copacabana;2022;enero;19504.0;7918.0;1;8114.0;1/02/2022;9.57
161;chocó;copacabana;2022;enero;17535.0;4497.0;22;953.0;22/01/2022;8.25
162;chocó;copacabana;2022;enero;38638.0;137484.0;20;79939.0;20/01/2022;22.15
163;chocó;caldas;2021;enero;582747.0;239826.0;20;104104.0;20/01/2021;23.24
164;chocó;caldas;2021;enero;342868.0;120789.0;1;78496.0;1/07/2021;20.06
165;chocó;gómez plata;2021;enero;157001.0;78058.0;21;28336.0;21/01/2021;23.3
166;chocó;cocorná;2021;enero;9142.0;3694.0;13;512.0;13/01/2021;7.35
167;chocó;cocorná;2021;enero;8149.0;1866.0;17;114.0;17/01/2021;23.53
168;chocó;cocorná;2021;enero;241626.0;76946.0;19;48083.0;19/01/2021;23.57
169;chocó;cocorná;2021;enero;882.0;429.0;1;499.0;1/02/2021;8.18
170;chocó;copacabana;2021;enero;2052.0;8692.0;30;7915.0;30/01/2021;10.29
197;chocó;caldas;2020;enero;418615.0;191068.0;17;9416.0;17/01/2020;19.23
198;chocó;caldas;2020;enero;296137.0;10767.0;1;83389.0;1/03/2020;18.23
199;chocó;caucasia;2020;enero;70549.0;36589.0;27;18625.0;27/01/2020;17.12
200;chocó;cocorná;2020;enero;10287.0;4875.0;20;512.0;20/01/2020;8.05
201;chocó;cocorná;2020;enero;5875.0;1484.0;20;1121.0;20/01/2020;19.12
202;chocó;cocorná;2020;enero;198811.0;62901.0;13;48224.0;13/01/2020;19.34
203;chocó;concepción;2020;enero;4956.0;11.0;22;7049.0;22/01/2020;3.36
204;chocó;retiro;2020;enero;10872.0;3028.0;29;748.0;29/01/2020;5.42
205;chocó;copacabana;2020;enero;16481.0;6458.0;1;8987.0;1/11/2020;7.41
206;chocó;copacabana;2020;enero;9739.0;4014.0;1;6978.0;1/08/2020;5.4
207;chocó;copacabana;2020;enero;257893.0;93064.0;18;77924.0;18/01/2020;15.43
299;chocó;caldas;2024;febrero;535704.0;161161.0;2;148456.0;2/12/2024;18.24
300;chocó;caldas;2024;febrero;103589.0;32873.0;18;36564.0;18/02/2024;14.53
301;chocó;campamento;2024;febrero;53185.0;18273.0;15;13781.0;15/02/2024;23.46
302;chocó;campamento;2024;febrero;506.0;64.0;23;618.0;23/02/2024;3.49
303;chocó;cañasgordas;2024;febrero;860924.0;254421.0;2;1551.0;2/01/2024;23.58
304;chocó;cañasgordas;2024;febrero;71851.0;24958.0;16;16445.0;16/02/2024;23.35
305;chocó;cañasgordas;2024;febrero;181104.0;65588.0;2;3696.0;2/08/2024;23.32
306;chocó;carepa;2024;febrero;581.0;377.0;17;442.0;17/02/2024;7.04
307;chocó;carepa;2024;febrero;23377.0;92629.0;2;51533.0;2/01/2024;21.5
308;chocó;carepa;2024;febrero;9232.0;3447.0;17;4823.0;17/02/2024;10.31
309;chocó;carepa;2024;febrero;6239.0;2398.0;23;3083.0;23/02/2024;8.58
310;chocó;caucasia;2024;febrero;3058.0;959.0;27;1747.0;27/02/2024;7.08
311;chocó;caucasia;2024;febrero;96044.0;49255.0;2;23958.0;2/03/2024;19.03
312;chocó;ebéjico;2024;febrero;2195.0;1324.0;21;1206.0;21/02/2024;8.07
313;chocó;cisneros;2024;febrero;17365.0;8172.0;2;64.0;2/02/2024;13.04
314;chocó;cisneros;2024;febrero;0.0;0.0;2;0.0;2/01/2024;0.0
315;chocó;cocorná;2024;febrero;736.0;272.0;2;528.0;2/05/2024;6.15
316;chocó;concepción;2024;febrero;5697.0;219.0;2;5208.0;2/01/2024;5.24
317;chocó;concordia;2024;febrero;320.0;109.0;17;457.0;17/02/2024;3.07
318;chocó;copacabana;2024;febrero;25185.0;9795.0;2;9336.0;2/11/2024;12.12
319;chocó;copacabana;2024;febrero;14757.0;3686.0;2;7797.0;2/01/2024;8.37
320;chocó;copacabana;2024;febrero;42948.0;143086.0;2;99581.0;2/06/2024;21.33
349;chocó;caldas;2023;febrero;606674.0;194174.0;23;119662.0;23/02/2023;22.35
350;chocó;caldas;2023;febrero;1526.0;567.0;2;11102.0;2/04/2023;6.0
351;chocó;caucasia;2023;febrero;2032.0;663.0;13;1786.0;13/02/2023;5.07
352;chocó;caucasia;2023;febrero;65461.0;37421.0;28;20764.0;28/02/2023;20.3
353;chocó;gómez plata;2023;febrero;158692.0;65712.0;2;3224.0;2/09/2023;23.43
354;chocó;entrerrios;2023;febrero;0.0;0.0;2;0.0;2/01/2023;0.0
355;chocó;cocorná;2023;febrero;626.0;338.0;2;701.0;2/10/2023;5.24
356;chocó;cocorná;2023;febrero;15883.0;7758.0;2;6115.0;2/01/2023;12.3
357;chocó;concepción;2023;febrero;898.0;3268.0;26;5076.0;26/02/2023;8.34
358;chocó;concordia;2023;febrero;0.0;0.0;2;0.0;2/01/2023;0.0
359;chocó;concordia;2023;febrero;20.0;7.0;26;159.0;26/02/2023;0.0
360;chocó;copacabana;2023;febrero;20033.0;8171.0;23;7898.0;23/02/2023;11.03
361;chocó;copacabana;2023;febrero;15726.0;3837.0;24;9196.0;24/02/2023;9.04
362;chocó;copacabana;2023;febrero;383819.0;136573.0;2;82157.0;2/09/2023;22.18
391;chocó;caldas;2022;febrero;505932.0;186015.0;17;109472.0;17/02/2022;21.57
392;chocó;caldas;2022;febrero;12345.0;3916.0;2;7474.0;2/05/2022;7.54
393;chocó;caucasia;2022;febrero;55875.0;3161.0;20;15418.0;20/02/2022;23.55
394;chocó;caucasia;2022;febrero;1076.0;191.0;20;1053.0;20/02/2022;4.17
395;chocó;gómez plata;2022;febrero;157964.0;65281.0;23;3232.0;23/02/2022;23.52
396;chocó;cocorná;2022;febrero;5597.0;1564.0;20;1138.0;20/02/2022;22.02
397;chocó;cocorná;2022;febrero;230501.0;9146.0;2;4928.0;2/02/2022;23.59
398;chocó;cocorná;2022;febrero;839.0;491.0;2;427.0;2/02/2022;9.45
399;chocó;concepción;2022;febrero;4837.0;1647.0;2;4783.0;2/06/2022;4.34
400;chocó;copacabana;2022;febrero;17751.0;7325.0;18;7956.0;18/02/2022;10.9
401;chocó;copacabana;2022;febrero;16504.0;4348.0;13;9196.0;13/02/2022;9.01
402;chocó;copacabana;2022;febrero;356031.0;126265.0;21;80309.0;21/02/2022;22.24
403;chocó;caldas;2021;febrero;539542.0;216056.0;2;104843.0;2/08/2021;23.09
404;chocó;caldas;2021;febrero;271275.0;104026.0;19;61635.0;19/02/2021;20.1
405;chocó;caldas;2021;febrero;19933.0;7002.0;26;11218.0;26/02/2021;8.1
406;chocó;caucasia;2021;febrero;64914.0;32836.0;16;17503.0;16/02/2021;17.01
407;chocó;gómez plata;2021;febrero;145467.0;72286.0;2;29648.0;2/04/2021;23.57
408;chocó;cocorná;2021;febrero;8623.0;3574.0;16;48.0;16/02/2021;8.02
409;chocó;cocorná;2021;febrero;3466.0;1104.0;25;1131.0;25/02/2021;17.51
410;chocó;cocorná;2021;febrero;227597.0;73614.0;23;47766.0;23/02/2021;23.56
411;chocó;cocorná;2021;febrero;638.0;341.0;2;437.0;2/02/2021;7.25
412;chocó;copacabana;2021;febrero;18818.0;7894.0;27;8463.0;27/02/2021;10.16
413;chocó;copacabana;2021;febrero;15568.0;4826.0;24;7031.0;24/02/2021;11.2
451;chocó;caldas;2020;febrero;388026.0;175431.0;19;96536.0;19/02/2020;18.47
452;chocó;caldas;2020;febrero;23442.0;96512.0;2;57024.0;2/04/2020;18.36
453;chocó;caucasia;2020;febrero;63323.0;31591.0;2;18216.0;2/06/2020;16.37
454;chocó;cocorná;2020;febrero;2394.0;800.0;27;1121.0;27/02/2020;11.38
455;chocó;cocorná;2020;febrero;186164.0;60988.0;18;5273.0;18/02/2020;19.0
456;chocó;retiro;2020;febrero;11522.0;3225.0;18;792.0;18/02/2020;6.15
457;chocó;copacabana;2020;febrero;16006.0;6578.0;16;8156.0;16/02/2020;8.17
458;chocó;concepción;2020;febrero;5694.0;1292.0;2;5974.0;2/01/2020;4.06
459;chocó;copacabana;2020;febrero;8792.0;3817.0;20;6706.0;20/02/2020;5.2
460;chocó;copacabana;2020;febrero;254854.0;9309.0;15;7876.0;15/02/2020;15.56
568;chocó;caldas;2024;marzo;58565.0;176397.0;18;151606.0;18/03/2024;19.01
569;chocó;caldas;2024;marzo;208532.0;65266.0;24;80872.0;24/03/2024;18.25
570;chocó;campamento;2024;marzo;54429.0;19362.0;21;11986.0;21/03/2024;23.36
571;chocó;campamento;2024;marzo;678.0;84.0;3;677.0;3/10/2024;5.05
572;chocó;cañasgordas;2024;marzo;908362.0;243092.0;3;164912.0;3/03/2024;23.58
573;chocó;cañasgordas;2024;marzo;70384.0;23622.0;3;15597.0;3/04/2024;23.22
574;chocó;cañasgordas;2024;marzo;187867.0;66499.0;30;36934.0;30/03/2024;23.18
575;chocó;carepa;2024;marzo;617.0;393.0;27;453.0;27/03/2024;6.29
576;chocó;carepa;2024;marzo;187204.0;74625.0;16;53856.0;16/03/2024;16.3
577;chocó;carepa;2024;marzo;7113.0;2577.0;3;4384.0;3/09/2024;7.48
578;chocó;carepa;2024;marzo;6579.0;2205.0;3;3215.0;3/06/2024;8.43
579;chocó;caucasia;2024;marzo;3677.0;1134.0;31;1854.0;31/03/2024;7.29
580;chocó;caucasia;2024;marzo;74747.0;38069.0;15;24961.0;15/03/2024;13.47
581;chocó;ebéjico;2024;marzo;2379.0;1459.0;14;1268.0;14/03/2024;8.17
582;chocó;cisneros;2024;marzo;20194.0;10126.0;29;76.0;29/03/2024;14.4
583;chocó;cisneros;2024;marzo;560.0;224.0;14;1507.0;14/03/2024;1.39
584;chocó;cocorná;2024;marzo;911.0;348.0;3;487.0;3/04/2024;7.28
585;chocó;concordia;2024;marzo;275.0;88.0;3;499.0;3/02/2024;2.23
586;chocó;copacabana;2024;marzo;27561.0;10904.0;17;9519.0;17/03/2024;11.52
587;chocó;copacabana;2024;marzo;16571.0;4362.0;28;7339.0;28/03/2024;10.13
588;chocó;copacabana;2024;marzo;479149.0;159003.0;17;96941.0;17/03/2024;22.12
589;chocó;caldas;2023;marzo;707587.0;224618.0;22;122074.0;22/03/2023;23.39
590;chocó;caldas;2023;marzo;23175.0;8659.0;19;12826.0;19/03/2023;8.46
591;chocó;caucasia;2023;marzo;2161.0;715.0;3;1747.0;3/07/2023;4.56
592;chocó;caucasia;2023;marzo;85802.0;45692.0;18;22466.0;18/03/2023;17.08
593;chocó;gómez plata;2023;marzo;178818.0;72656.0;28;32336.0;28/03/2023;23.54
594;chocó;entrerrios;2023;marzo;0.0;0.0;3;0.0;3/01/2023;0.0
595;chocó;cocorná;2023;marzo;2891.0;697.0;3;1141.0;3/10/2023;9.15
596;chocó;concepción;2023;marzo;9585.0;3426.0;3;5386.0;3/07/2023;8.12
597;chocó;concordia;2023;marzo;190.0;111.0;13;449.0;13/03/2023;1.34
598;chocó;concordia;2023;marzo;19.0;7.0;31;179.0;31/03/2023;0.0
599;chocó;copacabana;2023;marzo;21678.0;8654.0;19;8081.0;19/03/2023;11.03
600;chocó;copacabana;2023;marzo;16786.0;4111.0;26;9434.0;26/03/2023;8.3
601;chocó;copacabana;2023;marzo;417786.0;149595.0;3;83477.0;3/02/2023;22.13
631;chocó;caldas;2022;marzo;559371.0;19962.0;23;112834.0;23/03/2022;21.37
632;chocó;caldas;2022;marzo;15462.0;5375.0;20;7344.0;20/03/2022;9.7
633;chocó;caucasia;2022;marzo;63598.0;35437.0;27;18242.0;27/03/2022;23.43
634;chocó;caucasia;2022;marzo;835.0;182.0;3;853.0;3/12/2022;4.55
635;chocó;gómez plata;2022;marzo;181279.0;73946.0;23;33696.0;23/03/2022;23.53
636;chocó;cocorná;2022;marzo;265385.0;105584.0;22;51814.0;22/03/2022;24.0
637;chocó;cocorná;2022;marzo;858.0;447.0;3;422.0;3/04/2022;8.57
638;chocó;concepción;2022;marzo;5609.0;2114.0;30;5849.0;30/03/2022;5.7
639;chocó;copacabana;2022;marzo;19752.0;8062.0;19;7773.0;19/03/2022;10.15
640;chocó;copacabana;2022;marzo;18508.0;4593.0;3;9627.0;3/02/2022;8.42
641;chocó;copacabana;2022;marzo;408353.0;141961.0;22;83952.0;22/03/2022;22.22
642;chocó;caldas;2021;marzo;595727.0;237934.0;31;104738.0;31/03/2021;23.28
643;chocó;caldas;2021;marzo;297943.0;11112.0;29;88211.0;29/03/2021;18.44
644;chocó;caldas;2021;marzo;23597.0;8422.0;28;12518.0;28/03/2021;8.41
645;chocó;caucasia;2021;marzo;72058.0;37684.0;3;18454.0;3/08/2021;17.7
646;chocó;gómez plata;2021;marzo;157427.0;75971.0;31;28224.0;31/03/2021;23.58
647;chocó;cocorná;2021;marzo;11056.0;485.0;30;48.0;30/03/2021;9.09
648;chocó;cocorná;2021;marzo;3434.0;1048.0;3;1124.0;3/01/2021;14.01
649;chocó;cocorná;2021;marzo;256445.0;83318.0;18;50547.0;18/03/2021;23.59
650;chocó;cocorná;2021;marzo;961.0;507.0;3;466.0;3/07/2021;9.54
651;chocó;copacabana;2021;marzo;18512.0;7623.0;25;8829.0;25/03/2021;9.1
652;chocó;copacabana;2021;marzo;17379.0;5246.0;30;7462.0;30/03/2021;11.23
653;chocó;copacabana;2021;marzo;404312.0;149475.0;30;83635.0;30/03/2021;22.19
691;chocó;caldas;2020;marzo;366149.0;16648.0;16;10956.0;16/03/2020;15.5
692;chocó;caldas;2020;marzo;194503.0;82121.0;14;59699.0;14/03/2020;15.09
693;chocó;caucasia;2020;marzo;44989.0;21785.0;3;17846.0;3/03/2020;11.51
694;chocó;cocorná;2020;marzo;62.0;28.0;29;476.0;29/03/2020;0.33
695;chocó;cocorná;2020;marzo;24153.0;80172.0;3;49386.0;3/07/2020;23.54
696;chocó;concepción;2020;marzo;1588.0;361.0;3;5136.0;3/01/2020;1.12
697;chocó;retiro;2020;marzo;10875.0;3018.0;3;792.0;3/12/2020;5.36
698;chocó;copacabana;2020;marzo;1626.0;6912.0;14;799.0;14/03/2020;8.13
699;chocó;copacabana;2020;marzo;8934.0;4029.0;26;6926.0;26/03/2020;5.03
700;chocó;copacabana;2020;marzo;271414.0;98644.0;3;792.0;3/05/2020;15.46
796;chocó;caldas;2024;abril;309159.0;86543.0;4;77722.0;4/05/2024;18.33
797;chocó;caldas;2024;abril;235178.0;78695.0;21;78144.0;21/04/2024;21.03
798;chocó;campamento;2024;abril;54397.0;18323.0;13;13086.0;13/04/2024;23.56
799;chocó;cañasgordas;2024;abril;846704.0;250344.0;4;161084.0;4/12/2024;23.45
800;chocó;cañasgordas;2024;abril;69709.0;2176.0;15;16711.0;15/04/2024;23.42
801;chocó;cañasgordas;2024;abril;18249.0;6708.0;4;36775.0;4/01/2024;23.41
802;chocó;carepa;2024;abril;564.0;344.0;28;456.0;28/04/2024;5.44
803;chocó;carepa;2024;abril;825.0;2765.0;4;4292.0;4/10/2024;9.16
804;chocó;caucasia;2024;abril;3657.0;1707.0;4;26189.0;4/06/2024;6.04
805;chocó;cisneros;2024;abril;18402.0;8986.0;4;64.0;4/09/2024;12.52
806;chocó;cisneros;2024;abril;1321.0;550.0;4;1637.0;4/09/2024;4.2
807;chocó;cocorná;2024;abril;769.0;314.0;4;449.0;4/07/2024;7.08
808;chocó;copacabana;2024;abril;25147.0;9473.0;4;8904.0;4/05/2024;12.04
809;chocó;copacabana;2024;abril;467653.0;151591.0;4;101376.0;4/09/2024;22.06
810;chocó;caldas;2023;abril;629767.0;202276.0;26;147576.0;26/04/2023;20.27
811;chocó;caldas;2023;abril;25371.0;9244.0;4;1368.0;4/06/2023;9.01
812;chocó;caucasia;2023;abril;85347.0;47372.0;25;23364.0;25/04/2023;17.41
813;chocó;gómez plata;2023;abril;178615.0;69357.0;21;37072.0;21/04/2023;23.29
814;chocó;entrerrios;2023;abril;0.0;0.0;4;0.0;4/01/2023;0.0
815;chocó;cocorná;2023;abril;2362.0;932.0;4;114.0;4/02/2023;12.16
816;chocó;concepción;2023;abril;6755.0;2435.0;23;4846.0;23/04/2023;6.2
817;chocó;concordia;2023;abril;122.0;69.0;4;558.0;4/06/2023;0.51
818;chocó;concordia;2023;abril;114.0;46.0;4;204.0;4/04/2023;0.9
819;chocó;copacabana;2023;abril;22569.0;8978.0;22;8463.0;22/04/2023;11.37
820;chocó;copacabana;2023;abril;16564.0;4076.0;28;968.0;28/04/2023;8.41
821;chocó;copacabana;2023;abril;416394.0;14736.0;4;86011.0;4/02/2023;22.12
834;chocó;caldas;2022;abril;552462.0;196436.0;4;107378.0;4/06/2022;22.15
835;chocó;copacabana;2022;abril;20278.0;767.0;28;8488.0;28/04/2022;10.17
836;chocó;cocorná;2022;abril;7153.0;2012.0;17;1141.0;17/04/2022;23.73
837;chocó;caucasia;2022;abril;3262.0;879.0;18;2022.0;18/04/2022;6.65
838;chocó;cocorná;2022;abril;250918.0;100644.0;4;49491.0;4/05/2022;23.98
839;chocó;cocorná;2022;abril;661.0;332.0;14;432.0;14/04/2022;6.48
840;chocó;caucasia;2022;abril;54053.0;29739.0;4;1687.0;4/08/2022;18.8
841;chocó;concepción;2022;abril;4111.0;1485.0;21;4668.0;21/04/2022;3.65
842;chocó;copacabana;2022;abril;18478.0;4604.0;24;10182.0;24/04/2022;8.8
843;chocó;caucasia;2022;abril;770.0;207.0;19;795.0;19/04/2022;4.45
844;chocó;copacabana;2022;abril;398357.0;134764.0;29;85008.0;29/04/2022;22.4
859;chocó;caldas;2021;abril;556658.0;220397.0;22;103664.0;22/04/2021;22.21
860;chocó;caldas;2021;abril;303988.0;112821.0;4;90218.0;4/01/2021;19.41
861;chocó;caldas;2021;abril;21655.0;7659.0;4;13171.0;4/01/2021;7.5
862;chocó;caucasia;2021;abril;66994.0;36181.0;14;17279.0;14/04/2021;16.48
863;chocó;gómez plata;2021;abril;15467.0;71127.0;28;30288.0;28/04/2021;23.57
864;chocó;cocorná;2021;abril;11045.0;4619.0;13;48.0;13/04/2021;9.48
865;chocó;cocorná;2021;abril;33.0;14.0;29;1123.0;29/04/2021;20.02
866;chocó;cocorná;2021;abril;247974.0;80087.0;22;48048.0;22/04/2021;24.0
867;chocó;cocorná;2021;abril;794.0;1653.0;16;674.0;16/04/2021;7.29
868;chocó;copacabana;2021;abril;2004.0;8148.0;24;8422.0;24/04/2021;9.59
869;chocó;copacabana;2021;abril;15783.0;4726.0;29;7929.0;29/04/2021;9.09
870;chocó;copacabana;2021;abril;402583.0;143376.0;22;87384.0;22/04/2021;22.11
905;chocó;caldas;2020;abril;401367.0;179263.0;30;9548.0;30/04/2020;18.22
906;chocó;caldas;2020;abril;212215.0;91815.0;27;47027.0;27/04/2020;19.06
907;chocó;caucasia;2020;abril;35046.0;1776.0;20;16394.0;20/04/2020;10.49
908;chocó;cocorná;2020;abril;10079.0;3967.0;22;512.0;22/04/2020;8.02
909;chocó;cocorná;2020;abril;3676.0;117.0;13;113.0;13/04/2020;18.18
910;chocó;cocorná;2020;abril;22228.0;71008.0;28;46464.0;28/04/2020;24.0
911;chocó;concepción;2020;abril;3386.0;733.0;4;5222.0;4/11/2020;2.38
912;chocó;retiro;2020;abril;11009.0;3069.0;30;748.0;30/04/2020;5.51
913;chocó;copacabana;2020;abril;15223.0;6318.0;18;7424.0;18/04/2020;8.15
914;chocó;copacabana;2020;abril;8868.0;3169.0;13;6662.0;13/04/2020;5.21
915;chocó;copacabana;2020;abril;255627.0;92448.0;25;77088.0;25/04/2020;16.07
1009;chocó;caldas;2024;mayo;598738.0;171032.0;29;155478.0;29/05/2024;18.53
1010;chocó;caldas;2024;mayo;420977.0;142002.0;5;87868.0;5/06/2024;21.41
1011;chocó;caldas;2024;mayo;17322.0;653.0;25;7766.0;25/05/2024;9.21
1012;chocó;campamento;2024;mayo;56244.0;19018.0;5;12874.0;5/01/2024;23.42
1013;chocó;cañasgordas;2024;mayo;874026.0;247553.0;5;166496.0;5/01/2024;23.44
1014;chocó;cañasgordas;2024;mayo;188024.0;68687.0;27;37805.0;27/05/2024;23.18
1015;chocó;carepa;2024;mayo;3552.0;1341.0;5;1744.0;5/06/2024;8.0
1016;chocó;carepa;2024;mayo;836.0;359.0;17;701.0;17/05/2024;5.16
1017;chocó;carepa;2024;mayo;4866.0;137.0;17;3738.0;17/05/2024;6.13
1018;chocó;carepa;2024;mayo;705.0;288.0;13;571.0;13/05/2024;7.3
1019;chocó;carepa;2024;mayo;246317.0;95726.0;18;47942.0;18/05/2024;22.43
1020;chocó;carepa;2024;mayo;4192.0;1769.0;5;2642.0;5/04/2024;7.22
1021;chocó;carepa;2024;mayo;4294.0;5965.0;21;3138.0;21/05/2024;5.25
1033;chocó;caucasia;2024;mayo;3527.0;1038.0;22;1887.0;22/05/2024;7.16
1036;chocó;caucasia;2024;mayo;367.0;17118.0;31;25634.0;31/05/2024;6.0
1037;chocó;cisneros;2024;mayo;17901.0;8923.0;22;68.0;22/05/2024;12.36
1038;chocó;cisneros;2024;mayo;2481.0;1112.0;15;1915.0;15/05/2024;6.04
1039;chocó;cocorná;2024;mayo;20705.0;7668.0;16;624.0;16/05/2024;15.19
1040;chocó;cocorná;2024;mayo;876.0;372.0;5;516.0;5/08/2024;7.45
1041;chocó;cocorná;2024;mayo;7439.0;1873.0;5;115.0;5/04/2024;21.39
1042;chocó;cocorná;2024;mayo;306425.0;109467.0;30;55651.0;30/05/2024;23.57
1043;chocó;concepción;2024;mayo;0.0;0.0;5;0.0;5/01/2024;0.0
1044;chocó;concordia;2024;mayo;328.0;112.0;27;428.0;27/05/2024;3.05
1045;chocó;copacabana;2024;mayo;16923.0;445.0;30;7674.0;30/05/2024;9.26
1046;chocó;copacabana;2024;mayo;484045.0;156408.0;30;98736.0;30/05/2024;22.18
1047;chocó;caldas;2023;mayo;619206.0;193736.0;5;154616.0;5/06/2023;18.18
1048;chocó;caucasia;2023;mayo;105526.0;5786.0;5;22889.0;5/07/2023;20.24
1049;chocó;gómez plata;2023;mayo;194481.0;73416.0;5;34304.0;5/12/2023;23.55
1050;chocó;entrerrios;2023;mayo;161.0;2.0;27;287.0;27/05/2023;2.03
1051;chocó;cocorná;2023;mayo;5605.0;1605.0;5;1142.0;5/10/2023;18.3
1052;chocó;concepción;2023;mayo;8589.0;3146.0;5;4416.0;5/06/2023;8.06
1053;chocó;copacabana;2023;mayo;24459.0;9396.0;13;8705.0;13/05/2023;12.01
1054;chocó;copacabana;2023;mayo;16549.0;3974.0;5;9618.0;5/06/2023;7.49
1055;chocó;copacabana;2023;mayo;432888.0;148786.0;5;91397.0;5/09/2023;22.01
1067;chocó;copacabana;2022;mayo;21873.0;8265.0;5;8937.0;5/01/2022;10.25
1068;chocó;cocorná;2022;mayo;5725.0;1723.0;5;1142.0;5/02/2022;23.02
1069;chocó;caucasia;2022;mayo;3318.0;917.0;20;2035.0;20/05/2022;6.27
1070;chocó;cocorná;2022;mayo;257578.0;105758.0;27;50864.0;27/05/2022;23.6
1071;chocó;cocorná;2022;mayo;847.0;420.0;25;466.0;25/05/2022;7.92
1072;chocó;caldas;2022;mayo;259.0;1089.0;24;3178.0;24/05/2022;3.58
1073;chocó;concepción;2022;mayo;6141.0;2262.0;5;5448.0;5/09/2022;5.5
1074;chocó;copacabana;2022;mayo;17922.0;4439.0;5;10402.0;5/01/2022;8.17
1075;chocó;caucasia;2022;mayo;895.0;240.0;19;795.0;19/05/2022;5.02
1076;chocó;copacabana;2022;mayo;430371.0;143541.0;5;90235.0;5/12/2022;22.4
1091;chocó;caldas;2021;mayo;60475.0;232018.0;5;105389.0;5/05/2021;23.31
1092;chocó;caldas;2021;mayo;268997.0;100681.0;14;64592.0;14/05/2021;17.03
1093;chocó;caldas;2021;mayo;21171.0;7639.0;15;10877.0;15/05/2021;7.57
1094;chocó;caucasia;2021;mayo;70139.0;3852.0;26;17648.0;26/05/2021;17.57
1095;chocó;gómez plata;2021;mayo;161498.0;73009.0;19;30368.0;19/05/2021;24.0
1096;chocó;cocorná;2021;mayo;11042.0;4901.0;27;48.0;27/05/2021;9.2
1097;chocó;cocorná;2021;mayo;529.0;1951.0;30;1132.0;30/05/2021;19.08
1098;chocó;cocorná;2021;mayo;243203.0;77055.0;5;47274.0;5/08/2021;23.39
1099;chocó;cocorná;2021;mayo;795.0;399.0;19;379.0;19/05/2021;8.04
1100;chocó;concepción;2021;mayo;9391.0;3091.0;5;4104.0;5/10/2021;8.41
1105;chocó;copacabana;2021;mayo;21339.0;8718.0;14;8538.0;14/05/2021;10.15
1106;chocó;copacabana;2021;mayo;17127.0;5084.0;26;9196.0;26/05/2021;8.51
1107;chocó;copacabana;2021;mayo;411243.0;143941.0;5;90922.0;5/11/2021;22.18
1133;chocó;caldas;2020;mayo;437454.0;187343.0;28;104368.0;28/05/2020;18.14
1134;chocó;caldas;2020;mayo;220933.0;93698.0;5;48259.0;5/02/2020;19.07
1135;chocó;caucasia;2020;mayo;61706.0;31729.0;23;15325.0;23/05/2020;16.22
1136;chocó;cocorná;2020;mayo;10291.0;408.0;5;528.0;5/06/2020;8.0
1137;chocó;cocorná;2020;mayo;6546.0;1603.0;30;1133.0;30/05/2020;21.34
1138;chocó;cocorná;2020;mayo;222546.0;71853.0;13;4671.0;13/05/2020;21.56
1139;chocó;concepción;2020;mayo;6205.0;1363.0;5;534.0;5/02/2020;4.34
1140;chocó;retiro;2020;mayo;1045.0;2798.0;25;792.0;25/05/2020;5.21
1141;chocó;copacabana;2020;mayo;15548.0;6334.0;22;7507.0;22/05/2020;8.05
1142;chocó;copacabana;2020;mayo;10671.0;3799.0;24;6574.0;24/05/2020;6.3
1143;chocó;copacabana;2020;mayo;270445.0;94747.0;25;79772.0;25/05/2020;16.12
1226;chocó;caldas;2024;junio;682186.0;197644.0;17;15796.0;17/06/2024;19.37
1227;chocó;caldas;2024;junio;4038.0;128896.0;29;89496.0;29/06/2024;21.03
1228;chocó;campamento;2024;junio;52766.0;18043.0;6;1276.0;6/11/2024;23.53
1229;chocó;cañasgordas;2024;junio;806798.0;240527.0;6;157388.0;6/01/2024;23.55
1230;chocó;cañasgordas;2024;junio;184938.0;65667.0;29;36696.0;29/06/2024;23.54
